locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
GNB1,0.02385,0.01367,0.05899,0.02556,0.00747,0.03474,0.02045,0.02789,0.01696,0.06354,0.02501,0.01363,0.16942,0.09981,0.04399,0.02158,0.03644,0.00744,0.00846,0.00463,0.07028,0.00408,0.06763,0.03708
GNB2,0.0106,0.0,0.04755,0.0,0.00384,0.0,0.01041,0.0,0.0,0.0,0.01744,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.00175,0.01228,0.0,0.0,0.0
GNB3,0.8621,0.0,1.0,0.8214,0.9808,0.8182,0.6957,0.0,0.9091,0.0,0.0,0.7818,1.0,0.913,0.8575,1.0,0.0,0.8824,0.06667,0.90754,0.7895,0.0,0.75,0.8889
GNB4,0.0,0.0,0.12264,0.0,0.94095,0.0,0.28913,0.05606,0.0019,0.0,0.0,0.00453,0.23164,0.01619,0.36485,0.0,0.0,0.0,0.0,0.66719,0.89597,0.00351,0.06722,0.02605
GNB5,0.09353,0.00119,0.0443,0.02172,0.23468,0.05979,0.0466,0.03977,0.03976,0.02318,0.0391,0.01704,0.09791,0.00338,0.13659,0.0028,0.04404,0.09954,0.0054,0.02728,0.01561,0.03149,0.04946,0.00611
GNG10,0.35517,0.0,0.52,0.28272,0.27423,0.46033,0.29423,0.67855,0.34469,0.5,0.22225,0.24638,0.96665,0.36,0.22872,0.17595,0.6443,0.54383,0.04524,0.25345,0.30272,0.1842,0.5,0.15119
GNG11,0.05309,0.17978,0.16326,0.47484,0.89121,0.09032,0.57271,0.85073,0.02794,0.38738,0.66964,0.01704,0.7258,0.23077,0.64764,0.05308,0.03293,0.00831,0.27002,0.26642,0.69836,0.01698,0.51004,0.4596
GNG13,0.07921,0.46446,0.19981,0.40013,0.37295,0.10846,0.34796,0.55757,0.21105,0.29225,0.25691,0.33164,0.02039,0.24979,0.47224,0.0967,0.05999,0.25089,0.03019,0.30337,0.07409,0.20939,0.49677,0.29681
GNG4,0.08242,0.34382,0.31352,0.09978,0.76119,0.46462,0.34969,0.28694,0.27049,0.05895,0.62963,0.08463,0.30191,0.02691,0.65417,0.00823,0.06576,0.26356,0.17982,0.00369,0.25853,0.50483,0.33986,0.0
GNG5,0.00665,0.0,0.00358,0.00782,0.00624,0.0,0.00218,0.00503,0.0,0.0,0.0,0.0,0.02009,0.0,0.01242,0.0,0.0055,0.0,0.0,0.04587,0.0,0.0,0.00781,0.0022
GNG7,0.0124,0.0,0.10127,0.0,0.00893,0.01639,0.0,0.0,0.00392,0.05917,0.0,0.0045,0.00626,0.0,0.09451,0.0034,0.0,0.0,0.03158,0.6244,0.01101,0.0,0.00528,0.03175
GNG8,0.08475,0.0,0.05767,0.02984,0.327,0.3,0.2233,0.0,0.0,0.07691,0.33334,0.0652,0.0,0.02702,0.29231,0.0,0.03572,0.0,0.0,0.03819,0.03,0.0,0.34042,0.02143
GNGT2,0.4319,1.0,0.84444,0.94666,0.95385,0.83025,0.75484,0.93749,0.74729,0.85227,0.30589,0.9641,0.92562,0.97124,0.91097,0.28679,0.95169,0.53737,0.59794,0.815,0.92707,0.47699,0.78352,0.8632
GPR161,0.00204,0.0026,0.02641,0.00602,0.0,0.00452,0.03111,0.00177,0.01028,0.0,0.0,0.0098,0.02273,0.01038,0.01766,0.0,0.00917,0.01408,0.0,0.0,0.00813,0.01221,0.00652,0.01323
GRB10,0.30039,0.39346,0.85137,0.23162,0.96535,0.50647,0.67626,0.14634,0.96939,0.32293,0.20555,0.73382,0.79754,0.25446,0.78723,0.38352,0.92763,0.751,0.44042,0.66708,0.36969,0.49049,0.49279,0.32001
GRB2,0.00274,0.0,0.00681,0.00834,0.018,0.01612,0.02241,0.0125,0.00051,0.02341,0.00459,0.00401,0.0,0.00881,0.03697,0.0,0.01803,0.00787,0.00604,0.00584,0.00339,0.0,0.0086,0.0
GREM1,0.47755,0.06668,0.72336,0.24859,0.91678,0.29999,0.40174,0.28961,0.68627,0.37731,0.74715,0.07569,0.11945,0.08534,0.85352,0.11643,0.40154,0.75304,0.7403,0.34971,0.25115,0.65466,0.56772,0.39669
GRIA1,0.20566,0.0,0.04312,0.02187,0.3899,0.03008,0.19065,0.22581,0.76788,0.69332,0.76785,0.84966,0.0,0.40094,0.88972,0.36472,0.0355,0.56053,0.41208,0.18807,0.16217,0.0,0.96296,0.14877
GRIA2,0.00847,0.0,0.01754,0.0,0.94289,0.01432,0.92077,0.6158,0.55083,0.00384,0.93296,0.05453,0.43586,0.00819,0.44341,0.01222,0.00149,0.07458,0.4172,0.89349,0.97853,0.00742,0.01812,0.03155
GRIA4,0.99142,0.15,0.01942,0.01059,0.89654,0.95865,0.7793,0.83751,0.41046,0.12402,0.42425,0.02856,0.55914,0.01091,0.85856,0.08,0.7122,0.86485,0.3062,0.76336,0.81864,0.46691,0.90278,0.71796
GRIN1,0.07575,0.0,0.0,0.38614,1.0,0.25285,0.97917,0.9359,1.0,0.0,0.0,0.9,1.0,0.0658,0.92508,0.02563,0.29214,0.25716,0.71112,0.0,1.0,0.0,0.03703,0.36982
GRIN2A,0.02583,0.17457,0.62366,0.02876,0.87482,0.38475,0.56401,0.02994,0.29652,0.0194,0.48649,0.32764,0.07362,0.05104,0.82685,0.00709,0.33361,0.40298,0.15359,0.90828,0.85692,0.2697,0.70198,0.67208
GRIN2B,0.09773,0.09532,0.23497,0.1214,0.5282,0.08306,0.41157,0.25169,0.35056,0.51575,0.48737,0.18326,0.12562,0.46372,0.55689,0.23487,0.16136,0.32212,0.30647,0.01012,0.10125,0.32775,0.56121,0.25533
GRIN2C,0.10114,0.8755,0.25425,0.16912,0.94509,0.42353,0.66665,0.07224,0.12039,0.14257,0.13859,0.20526,0.0626,0.10817,0.9178,0.08681,0.16666,0.29944,0.09878,0.46926,0.32308,0.40254,0.84911,0.04582
GRIN2D,0.03147,0.07944,0.43824,0.04522,0.41964,0.18426,0.36169,0.35803,0.04081,0.11661,0.10744,0.01926,0.25404,0.03354,0.58833,0.02195,0.08123,0.05012,0.04922,0.01852,0.01759,0.09273,0.40718,0.04838
GRIN3A,0.00283,0.0,0.0,0.01064,0.47446,0.02011,0.32755,0.0,0.0,0.0,0.29819,0.10607,0.25984,0.01458,0.21444,0.02504,0.54879,0.06015,0.10452,0.10701,0.0129,0.13158,0.0,0.01045
GRIN3B,0.01212,0.00259,0.23422,0.02261,0.08582,0.25578,0.41468,0.11136,0.04091,0.1284,0.08333,0.02265,0.06923,0.08245,0.79643,0.06496,0.0948,0.12445,0.09091,0.0889,0.0201,0.10846,0.31181,0.07114
GRK1,0.63878,0.77503,0.79451,0.79188,0.90888,0.81898,0.64855,0.84127,0.80052,0.78788,0.54699,0.88234,0.47541,0.85679,0.85535,0.60498,0.82964,0.64142,0.57211,0.88282,0.84102,0.61007,0.88112,0.83884
GRK4,0.0117,0.0,0.12399,0.00029,0.00213,0.00213,0.00162,0.01108,0.00265,0.01095,0.00572,0.00343,0.02229,0.00084,0.00741,0.00131,0.00108,0.0,0.00699,0.00224,0.00155,0.0,0.0,0.00391
GRK5,0.00311,0.0,0.02308,0.01935,0.00232,0.00455,0.0055,0.00484,0.00267,0.01802,0.01652,0.00191,0.02468,0.00799,0.04526,0.00102,0.00388,0.00509,0.0,0.00653,0.00184,0.0,0.0068,0.0
GRK6,0.01386,0.14439,0.01561,0.01794,0.0879,0.04965,0.0372,0.07478,0.0163,0.03188,0.01269,0.03944,0.05209,0.02928,0.06766,0.00151,0.03549,0.00391,0.00166,0.03925,0.03797,0.01054,0.08414,0.00413
GRK7,0.0,0.0,0.6923,0.0,0.94445,0.75,0.83335,0.0,0.0,0.0,0.56665,0.8,0.5,0.9375,0.87035,0.875,1.0,0.6087,1.0,0.97958,1.0,0.77275,0.90625,0.9516
GRM1,0.0,0.0,0.18181,0.06363,0.78493,0.5,0.5,0.05987,0.5,0.32759,0.1111,1.0,0.15747,0.05177,0.9167,0.0284,0.2441,0.01853,0.2143,0.75727,0.6,0.01717,0.3333,0.7
GRM2,0.58332,0.0,0.0,0.0,0.73808,0.0,0.0,0.0,0.0,0.0,0.0,0.57692,0.0,0.04255,0.22726,0.1875,0.0,0.0,0.0,0.90567,0.0,0.48571,0.0,0.0
GRM3,0.0364,0.0,0.0,0.0,0.96775,0.0,0.07405,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.4706,0.0,0.0766,0.03125,0.09523,0.0275,0.3767,0.0,0.0,0.04125
GRM4,0.95832,0.97101,0.0,0.0,0.98118,1.0,0.8889,0.1667,0.0,0.77358,0.82558,0.95152,0.0,0.95455,0.95776,0.0714,1.0,0.95834,0.71795,0.81915,0.97873,0.75384,1.0,0.99152
GRM8,0.0,0.0,0.00389,0.0162,0.36735,0.0084,0.02912,0.17631,0.00986,0.0,0.04478,0.02096,0.03073,0.00302,0.01436,0.02075,0.00793,0.05561,0.0,0.01679,0.00346,0.01114,0.0,0.01346
GSDMD,0.16497,0.8292,0.12099,0.01133,0.02702,0.59335,0.06546,0.02288,0.54243,0.01025,0.38209,0.24915,0.74679,0.08221,0.53965,0.08641,0.04941,0.0086,0.00316,0.05093,0.08685,0.0167,0.54545,0.89118
GSK3A,0.00126,0.0,0.07625,0.013,0.0,0.0,0.00873,0.0,0.00345,0.0095,0.00805,0.01327,0.01414,0.00086,0.00577,0.00243,0.00588,0.0,0.0,0.00703,0.00584,0.0,0.00209,0.00078
GSK3B,0.0034,0.00098,0.00399,0.0,0.00391,0.00026,0.00188,0.00099,0.0,0.0,0.0,0.0056,0.0,0.0002,0.00214,0.0,0.00969,0.00353,0.00099,0.0,0.00363,0.00592,0.00212,0.0
GTF2I,0.00168,0.05366,0.0,0.0,0.0,0.00183,0.00942,0.0,0.00285,0.0,0.02579,0.00661,0.06936,0.0,0.01109,0.0,0.02512,0.00701,0.00081,0.02981,0.00754,0.0,0.0,0.00383
GTF2IRD1,0.03528,0.16955,0.0,0.13725,0.14076,0.08306,0.10803,0.01064,0.12884,0.0,0.30969,0.0,0.02798,0.05747,0.18977,0.06966,0.00826,0.08824,0.1109,0.09678,0.10015,0.06944,0.0342,0.18478
GTSE1,0.01366,0.0,0.0,0.01289,0.12384,0.00231,0.01483,0.0,0.01385,0.03279,0.0,0.00455,0.1118,0.10651,0.2072,0.00488,0.09684,0.01227,0.0,0.04406,0.00286,0.0,0.01638,0.02061
GYS1,0.00346,0.0,0.04212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319,0.0,0.00909,0.0,0.0,0.02501,0.0,0.0,0.0,0.0,0.0,0.0
HBEGF,0.02649,0.0,0.0041,0.0038,0.00397,0.01504,0.00952,0.02049,0.00131,0.0025,0.0,0.00376,0.0,0.00462,0.00315,0.0,0.01663,0.00936,0.0,0.02361,0.00628,0.00193,0.00724,0.00115
HCAR1,0.26925,1.0,0.78431,0.0,0.90349,0.69333,0.7724,0.6875,0.74999,0.0,0.41406,0.81819,0.0,0.52381,0.91362,0.03705,0.42856,0.60318,0.04143,0.91417,0.67346,0.14584,0.61702,0.68189
HCK,0.15165,0.58333,0.13716,0.28815,0.8734,0.36717,0.36898,0.9375,0.52104,0.43669,0.27606,0.75454,0.0,0.44207,0.76927,0.27022,0.65152,0.68758,0.0651,0.31646,0.57823,0.64286,0.48353,0.73472
HDAC1,0.02081,0.0,0.04532,0.02538,0.0,0.0087,0.00521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333,0.0,0.0,0.0,0.02105,0.00486,0.00709,0.0,0.03346,0.0
HDAC2,0.0,0.0,0.0,0.0,0.00422,0.0,0.01265,0.0,0.0,0.0,0.0,0.00326,0.01163,0.0,0.0,0.0,0.0,0.01177,0.0,0.0,0.0,0.0,0.01307,0.00239
HDAC3,0.00532,0.02914,0.03227,0.00301,0.00508,0.00443,0.0124,0.00294,0.01814,0.0,0.24205,0.00689,0.01868,0.00668,0.0395,0.005,0.02142,0.00412,0.00365,0.00326,0.00313,0.00619,0.01503,0.02236
HDAC4,0.0,0.0,0.07348,0.00536,0.00216,0.0,0.00649,0.00496,0.00124,0.0,0.0,0.00165,0.01908,0.00641,0.00218,0.00084,0.0018,0.00125,0.00196,0.01166,0.00775,0.00445,0.00709,0.00568
HDAC5,0.02419,0.0,0.06269,0.04023,0.01115,0.02165,0.02155,0.0,0.04097,0.0,0.0,0.0,0.11918,0.04099,0.02151,0.0,0.01717,0.01606,0.00196,0.01544,0.0081,0.0,0.08219,0.01937
HES1,0.0,0.0,0.0,0.00606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351,0.01105,0.0,0.00438,0.0,0.0,0.0,0.0,0.00259,0.00173,0.0,0.0
HES5,0.95919,0.97532,0.8432,0.22886,0.98889,0.88972,0.3391,0.62489,0.32083,0.20051,0.32561,0.94376,0.05323,0.0429,0.25744,0.95292,0.64589,0.97219,0.33526,0.04198,0.03906,1.0,0.95779,0.99352
HEY1,0.00888,0.00292,0.00196,0.00368,0.00015,0.0,0.00346,0.0023,0.0023,0.0,0.0,0.00161,0.00504,0.00074,0.0046,0.00079,0.00525,0.00243,0.0027,0.0,0.00136,0.0,0.00302,0.00137
HEY2,0.0,0.0,0.0,0.0224,0.05345,0.0,0.0,0.00741,0.00588,0.00553,0.05806,0.0,0.0,0.01739,0.51403,0.0,0.00424,0.00746,0.0,0.06054,0.00938,0.25688,0.0,0.05573
HEYL,0.85076,0.08698,0.90735,0.00367,0.0,0.82909,0.07671,0.17525,0.02556,0.02667,0.00333,0.00588,0.03593,0.02546,0.8808,0.76187,0.09038,0.89232,0.01065,0.03857,0.01041,0.81121,0.90954,0.90312
HHAT,0.01122,0.0,0.02881,0.00825,0.01296,0.01657,0.00662,0.00448,0.00387,0.0,0.0,0.00208,0.02049,0.00266,0.02038,0.0,0.01033,0.00971,0.0,0.0181,0.00749,0.00918,0.00578,0.0
HHATL,0.13203,0.61951,0.33675,0.14342,0.51574,0.40401,0.22426,0.41194,0.45392,0.86817,0.39331,0.6652,0.01613,0.5253,0.50637,0.14271,0.3874,0.22676,0.023,0.46333,0.19359,0.21027,0.68422,0.78311
HHIP,0.27685,0.50609,0.34033,0.60902,0.91369,0.70142,0.59847,0.35775,0.27083,0.51111,0.56969,0.5307,0.47236,0.30988,0.68428,0.35909,0.33581,0.40677,0.01512,0.61627,0.72369,0.67476,0.68294,0.52916
HIF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.01852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
HK1,0.8947,1.0,1.0,1.0,0.9286,0.8529,0.5641,1.0,0.9273,1.0,1.0,1.0,0.95553,1.0,0.9211,0.7941,1.0,0.98113,0.95,0.7387,0.962,0.9565,1.0,0.9605
HKDC1,0.89413,0.54765,0.90684,0.6599,0.9269,0.70216,0.49091,0.92855,0.7012,0.85,0.65218,0.69559,0.54613,0.02303,0.82788,0.45557,0.02703,0.86791,0.77778,0.44862,0.04227,0.35313,0.65713,0.67765
HMGCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.0,0.0,0.0,0.0,0.00897,0.0,0.0,0.0,0.0,0.0,0.04877,0.01517,0.0,0.01282,0.0,0.00654,0.0
HMOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.09677,0.0,0.0,0.0,0.0,0.01136,0.0,0.0,0.01818,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
HNF4A,0.76815,0.98472,0.87314,0.94303,0.91683,0.82652,0.66234,0.93136,0.80471,0.9283,0.79167,0.96602,0.45207,0.93371,0.8958,0.80831,0.83719,0.94751,0.5491,0.59794,0.63999,0.71244,0.94425,0.80156
HOMER1,0.00647,0.00868,0.0,0.00155,0.00372,0.0,0.0007,0.00598,0.00072,0.0,0.0,0.00248,0.05081,0.0,0.00334,0.0,0.0,0.0,0.0,0.00707,0.00344,0.0,0.04167,0.00748
HOMER2,0.09715,0.01859,0.1037,0.05134,0.89718,0.06306,0.84877,0.01508,0.05145,0.02857,0.07541,0.04767,0.02093,0.05864,0.49448,0.05758,0.05374,0.08885,0.10698,0.13518,0.34301,0.00898,0.11271,0.09095
HOMER3,0.01081,0.0,0.07283,0.00447,0.00607,0.00271,0.06373,0.00965,0.00928,0.01238,0.0,0.01888,0.05776,0.00823,0.00275,0.00178,0.01295,0.00839,0.0,0.04811,0.00745,0.01243,0.04042,0.10339
HRAS,0.01901,0.0,0.00305,0.01888,0.01159,0.01613,0.00441,0.00813,0.00759,0.0,0.21,0.00537,0.05629,0.02633,0.10168,0.00375,0.01766,0.02876,0.02194,0.01443,0.01031,0.0,0.04483,0.08151
HRH1,0.06737,0.76715,0.17094,0.15108,0.19921,0.35424,0.37517,0.244,0.29211,0.20886,0.26087,0.2351,0.06051,0.19239,0.36571,0.10985,0.39445,0.1878,0.29428,0.22346,0.29996,0.74443,0.15791,0.92473
HRH2,0.03125,0.08679,0.0,0.125,0.8,0.37499,0.86667,0.19512,0.1111,0.02777,0.07695,0.33335,0.0,0.0,0.39025,0.0,0.04165,0.0,0.0,0.55102,0.7,0.0,0.38462,0.19231
HSP90AA1,0.00378,0.0,0.06831,0.00583,0.02475,0.00813,0.0093,0.02519,0.01127,0.00404,0.00329,0.00658,0.05526,0.01109,0.0039,0.00232,0.03366,0.00266,0.00123,0.02478,0.01203,0.0052,0.00298,0.01029
HSP90AB1,0.0,0.0,0.0,0.0,0.00376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599,0.0,0.01015,0.0,0.0,0.02103,0.0,0.0,0.0
HSP90B1,0.11027,0.0,0.04081,0.0,0.08187,0.00858,0.0,0.0,0.0,0.03165,0.0,0.0,0.0,0.04321,0.02158,0.0,0.02645,0.0,0.0,0.0,0.02063,0.0,0.0354,0.00858
HSPA1A,0.0,0.23457,0.0,0.02115,0.6977,0.02297,0.31779,0.0,0.01929,0.0,0.11593,0.0,0.0,0.03316,0.2846,0.0,0.0,0.0,0.0,0.0,0.68147,0.02352,0.02128,0.03974
HSPA1B,0.008,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0745,0.0,0.0,0.0,0.0,0.0133,0.0,0.1009,0.0,0.0532,0.0,0.0
HSPA1L,0.00225,1.0,0.00296,0.01132,0.89297,0.10271,0.83317,0.01165,0.01729,0.00539,0.55523,0.0041,0.03288,0.01442,0.87539,0.00178,0.01029,0.0,0.0,0.01023,0.87415,0.01562,0.01264,0.08368
HSPA2,0.00542,1.0,0.0,0.00517,0.09577,0.00217,0.01966,0.0,0.02408,0.0,0.02276,0.00371,0.01501,0.00339,0.69228,0.0,0.02398,0.26887,0.00105,0.0,0.00914,0.0,0.18077,0.00967
HSPA6,0.0,0.03144,0.39964,0.0,0.03103,0.43394,0.00512,0.0,0.00494,0.0,0.03022,0.00139,0.02457,0.00422,0.00648,0.0,0.0051,0.00408,0.00864,0.01793,0.00475,0.01363,0.74486,0.00791
HSPA8,0.00822,0.0,0.02082,0.0,0.00125,0.00667,0.00756,0.00203,0.00352,0.0,0.0,0.00257,0.00428,0.00161,0.02057,0.0,0.00522,0.00495,0.0013,0.00741,0.0056,0.00731,0.00567,0.00224
HTR1A,0.0,0.0,0.0667,0.0,0.8889,0.0,0.4,0.0,0.0,0.0,0.7667,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HTR1B,0.04317,0.4,0.30822,0.0,0.27035,0.01429,0.85716,0.01258,0.0467,0.0,0.0,0.36803,0.0707,0.01087,0.91667,0.0,0.2539,0.06668,0.00791,0.27711,0.91239,0.15554,0.064,0.44405
HTR1E,0.01555,0.0,0.0,0.0271,0.29085,0.0,0.2123,0.0,0.0,0.0,0.0,0.07143,0.05739,0.0,0.36395,0.0,0.03475,0.0111,0.02705,0.21881,0.0299,0.03175,0.0,0.0098
HTR1F,0.03068,0.01311,1.0,0.01613,0.92277,0.02525,0.03642,0.32625,0.02932,0.0,0.0,0.04452,0.1579,0.04412,0.94495,0.35512,0.0814,0.33723,0.197,0.64403,0.12052,1.0,0.51854,0.07715
HTR2A,0.67318,0.53948,0.82985,0.96616,0.80615,0.9452,0.5112,0.82895,0.95445,0.97222,0.83122,0.85258,0.47282,0.99056,0.67638,0.83332,0.78375,0.6413,0.48312,0.89408,0.9272,0.73612,0.96104,0.65465
HTR5A,0.02129,0.0,0.10294,0.1,0.29755,0.11246,0.14063,1.0,0.08264,0.18407,0.28767,0.41862,0.0597,0.14966,0.08811,0.10654,0.22784,0.11111,0.22796,0.12339,0.11161,0.0,0.05086,0.12955
HTR6,0.00318,0.01185,0.0027,0.00686,0.28739,0.02156,0.03829,0.0399,0.01022,0.0,0.04273,0.01206,0.00993,0.01278,0.28649,0.01308,0.01422,0.01336,0.0254,0.07281,0.01675,0.17887,0.05316,0.00145
HTR7,0.00447,0.01149,0.06919,0.0038,0.0,0.0,0.22089,0.0,0.00659,0.01007,0.00197,0.0,0.00725,0.0,0.20973,0.01424,0.0,0.00631,0.0,0.01058,0.01418,0.00282,0.0,0.0
ICAM1,0.02462,0.85761,0.40728,0.06723,0.49488,0.09846,0.31784,0.20541,0.34049,0.04417,0.11011,0.03734,0.43182,0.11182,0.46212,0.01604,0.08905,0.02979,0.03598,0.34898,0.0389,0.03719,0.20867,0.04876
ID1,0.0025,0.02419,0.0436,0.00392,0.00835,0.0,0.00768,0.0,0.01207,0.00733,0.00341,0.00458,0.03031,0.00086,0.0,0.00065,0.00295,0.00405,0.01102,0.00569,0.00472,0.00228,0.00453,0.0021
ID2,0.0,0.0,0.00343,0.0,0.0,0.02012,0.01282,0.01626,0.0,0.0367,0.0,0.00314,0.02247,0.0,0.00279,0.00735,0.00542,0.0,0.0,0.0,0.00793,0.0,0.0075,0.02842
ID4,0.09084,0.0,0.0,0.0,0.93007,0.1307,0.36364,0.72447,0.21048,0.0,0.49,0.04888,0.48573,0.0,0.77482,0.05028,0.0,0.27193,0.23171,0.61655,0.16129,0.97727,0.0,0.02144
IFIH1,0.03991,0.0,0.0,0.00304,0.00335,0.0,0.0,0.02777,0.00597,0.0,0.0,0.0177,0.0,0.0051,0.00484,0.01317,0.0,0.00835,0.0,0.0,0.0,0.0523,0.0,0.00866
IFNAR1,0.01336,0.0,0.00231,0.00805,0.00642,0.00109,0.00454,0.00347,0.0,0.0,0.0,0.0,0.0,0.00085,0.01397,0.0,0.00162,0.00671,0.0,0.0,0.00393,0.00354,0.02609,0.00062
IFNAR2,0.04167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNGR1,0.04167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNGR2,0.6712,0.18453,1.0,0.82351,0.96063,1.0,0.98001,0.35715,0.0,0.0,1.0,0.0,1.0,0.95918,1.0,0.625,0.13561,0.97143,0.58062,0.87878,0.95536,0.0,0.75,0.86018
IGF1R,0.00621,0.0,0.08599,0.00447,0.00801,0.00198,0.00164,0.00147,0.00306,0.0076,0.0,0.00431,0.03176,0.002,0.00492,0.0,0.00552,0.00178,0.00106,0.00172,0.00766,0.00097,0.00717,0.00991
IGF2,0.36571,0.12722,0.20849,0.64582,0.84985,0.18534,0.90975,0.20464,0.26216,0.34523,0.73275,0.37103,0.9688,0.21979,0.66446,0.24452,0.22293,0.41558,0.85752,0.76015,0.98317,0.86591,0.19299,0.64286
IGFBP3,0.04262,0.29704,0.11674,0.27673,0.60878,0.47822,0.58884,0.31833,0.08413,0.12998,0.31698,0.15352,0.50027,0.25925,0.60379,0.00938,0.21004,0.035,0.05688,0.42167,0.7158,0.60589,0.37461,0.36972
IHH,0.05002,0.02317,0.43127,0.01199,0.57862,0.14872,0.00782,0.21131,0.01862,0.02983,0.05616,0.09622,0.07206,0.07444,0.55623,0.01882,0.04876,0.13802,0.0404,0.01074,0.03193,0.46663,0.47752,0.00459
IKBKB,0.00613,0.0,0.0,0.0,0.00376,0.0,0.00612,0.0,0.00467,0.0,0.0,0.00375,0.05714,0.01122,0.03415,0.00631,0.0124,0.00244,0.0,0.02778,0.00348,0.0,0.0,0.00299
IL10RA,0.1163,0.44118,0.92828,0.15963,0.34148,0.34074,0.31359,0.50001,0.22843,0.13767,0.05424,0.02021,0.15032,0.11651,0.41898,0.04099,0.15726,0.6154,0.06665,0.20984,0.24938,0.02046,0.33039,0.11134
IL10RB,0.48782,0.22145,0.55644,0.1205,0.51328,0.28298,0.39417,0.32707,0.402,0.04331,0.09768,0.1806,0.35761,0.17116,0.37128,0.25861,0.24303,0.45133,0.16969,0.25698,0.10565,0.04244,0.39271,0.03323
IL11,0.20702,0.45883,0.27494,0.0,0.9375,0.38708,0.59259,0.19446,0.26805,0.57943,0.0,0.84375,0.54053,0.875,0.78724,0.0,0.0,0.0,0.02041,0.39286,0.42107,0.0,0.8214,0.04479
IL11RA,0.53782,0.00303,0.0,0.0,0.0,0.01336,0.18401,0.0,0.01608,0.0,0.0,0.03734,0.11496,0.0122,0.42245,0.87235,0.08972,0.93747,0.01622,0.02554,0.0102,0.0,0.0,0.01632
IL12A,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.24105,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,0.0,0.01315,0.52174,0.0,0.0,0.3871,0.0375,0.0,0.0,0.0,0.0,0.0,0.14895,0.0,0.42345,0.0,0.0,0.0,0.0,0.0278,0.01185,0.11905,0.22295,0.0
IL12RB1,0.55609,0.56274,0.78621,0.4048,0.88242,0.90081,0.63025,0.92386,0.55313,0.65779,0.62473,0.86017,0.39196,0.33221,0.92655,0.56542,0.38228,0.85222,0.63523,0.25712,0.47393,0.78056,0.84469,0.40425
IL13,0.41074,0.92583,0.78758,0.07054,0.97792,0.64103,0.34356,0.79999,0.29952,0.17831,0.61654,0.93332,0.85875,0.04296,0.93709,0.103,0.07686,0.38537,0.04472,0.15319,0.93573,0.16911,0.81522,0.18595
IL15,0.37177,0.23665,0.13864,0.00414,0.01959,0.08787,0.02158,0.08591,0.10441,0.0,0.0,0.03697,0.1245,0.00617,0.37429,0.02072,0.04828,0.40874,0.04595,0.03017,0.00952,0.00276,0.31964,0.00479
IL15RA,1.0,0.0,0.0,0.01041,0.00369,0.4,0.0059,0.00412,0.125,0.0,0.0,0.0076,0.01887,0.00543,0.2414,0.00067,0.1818,0.7143,0.00388,0.00535,0.009,0.125,1.0,0.0
IL17B,0.41665,1.0,0.0,0.0,0.7826,0.12499,0.9375,1.0,1.0,1.0,1.0,0.6923,0.0,0.0,0.9286,0.04653,0.85712,0.85,0.5625,1.0,0.8654,0.2,0.27275,1.0
IL17C,0.75808,0.87518,0.78151,0.61334,0.70046,0.68291,0.36258,0.44286,0.36842,0.9,0.17722,0.69004,0.81817,0.44565,0.63072,0.29198,0.21082,0.42087,0.23656,0.3808,0.4407,0.44504,0.60318,0.73078
