Drug	Target
Alverine	HTR1A
Molindone	DRD2
Molindone	HTR1A
Molindone	HTR2A
Molindone	CHRM1
Phenindamine	HRH1
Pheniramine	HRH1
Pheniramine	NR1I3
Pipotiazine	DRD2
Pipotiazine	DRD1
Pipotiazine	HTR2A
Pipotiazine	HTR1A
Thioproperazine	DRD2
Thioproperazine	DRD1
Thioproperazine	HTR2A
Thioproperazine	HTR1A
Thioproperazine	ADRA1A
Thioproperazine	ADRA1B
Thiothixene	DRD2
Thiothixene	DRD1
Thiothixene	HTR2A
Zuclopenthixol	DRD1
Zuclopenthixol	DRD5
Zuclopenthixol	DRD2
Zuclopenthixol	ADRA1A
Zuclopenthixol	ADRA2A
Zuclopenthixol	HTR2A
Zuclopenthixol	HRH1
Isopropamide	CHRM3
Isopropamide	CHRM4
Pargyline	MAOB
Pargyline	MAOA
Etoricoxib	PTGS2
5-Fluorouridine	SOD1
SC-74020	MMP2
Methyl Nonanoate (Ester)	LCN2
Alpha-Phosphoribosylpyrophosphoric Acid	APRT
Alpha-Phosphoribosylpyrophosphoric Acid	HPRT1
Alpha-Phosphoribosylpyrophosphoric Acid	UCKL1
(5r)-6-(4-{[2-(3-Iodobenzyl)-3-Oxocyclohex-1-En-1-Yl]Amino}Phenyl)-5-Methyl-4,5-Dihydropyridazin-3(2h)-One	PDE3B
Thymidine-5'-Phosphate	DTYMK
Thymidine-5'-Phosphate	TYMS
3,6-Dihydroxy-Xanthene-9-Propionic Acid	GSR
Genistein	ESR2
Genistein	TOP2A
Genistein	PTK2B
Genistein	NCOA1
Genistein	ESR1
Genistein	NCOA2
Genistein	ESRRB
Genistein	ESRRA
Genistein	NR1I2
Genistein	AKT1
Genistein	GPER1
Genistein	CYP1B1
Genistein	SHBG
N-Acetylmethionine	RHO
Daxalipram	PDE4B
7-Methyl-Gpppa	DCPS
7-Methyl-Gpppa	EIF4E
Methyl 4,6-O-[(1r)-1-Carboxyethylidene]-Beta-D-Galactopyranoside	APCS
Roflumilast	PDE4D
Roflumilast	PDE4A
Roflumilast	PDE4B
Roflumilast	PDE4C
Trans-O-Hydroxy-Alpha-Methyl Cinnamate	CTRB1
(S)-Des-Me-Ampa	GRIA2
ZK-800270	PRSS1
D-Myo-Inositol-Hexasulphate	FST
8-azaguanine	PNP
4-(Hydroxymercury)Benzoic Acid	CA2
2,3-Dihydroxy-Benzoic Acid	LCN2
Methacrylyl-Coenzyme A	ACAD8
Fumaric Acid	ME2
Fumaric Acid	FAH
RU84687	SRC
Benzene Hexacarboxylic Acid	PGAM2
1-Hydroxy-1-Thio-Glycerol	PREP
Topiroxostat	XDH
N,N-dimethylarginine	NOS2
N,N-dimethylarginine	NOS3
Inhibitor Idd 384	AKR1B1
Dithioerythritol	TK1
D-tartaric acid	B3GAT1
D-tartaric acid	TREM1
D-tartaric acid	DDX6
D-tartaric acid	HIF1AN
D-tartaric acid	ATP6V1C1
N-Hydroxy-4-Phosphono-Butanamide	TPI1
Rutin	AKR1C3
Rutin	CBR1
(4e)-4-Aminohex-4-Enoic Acid	ABAT
AICA ribonucleotide	ATIC
2,4-Dihydroxy-Trans Cinnamic Acid	CTRB1
Bis(5-Amidino-Benzimidazolyl)Methane	PRSS1
Prasterone	ESR1
Prasterone	ESR2
Prasterone	GABRA1
Prasterone	GABRA2
Prasterone	GABRA3
Prasterone	GABRA4
Prasterone	GABRA5
Prasterone	GABRA6
Prasterone	GABRB1
Prasterone	GABRB2
Prasterone	GABRB3
Prasterone	GABRD
Prasterone	GABRE
Prasterone	GABRG1
Prasterone	GABRG2
Prasterone	GABRG3
Prasterone	GABRP
Prasterone	GABRQ
Prasterone	GRIN1
Prasterone	GRIN2A
Prasterone	GRIN2B
Prasterone	GRIN2C
Prasterone	GRIN2D
Prasterone	GRIN3A
Prasterone	GRIN3B
Prasterone	AR
Prasterone	HSD17B1
Prasterone	SULT2A1
Prasterone	SULT2B1
Prasterone	PPARA
Prasterone	SIGMAR1
Prasterone	NR1I2
Prasterone	NR1I3
2-phospho-D-glyceric acid	ENO3
Porphyrin Fe(III)	MB
2,3,4,5,6-Pentafluorobenzyl Alcohol	ADH1C
(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Phenylalanine Ethyl Ester	FKBP1A
Bis(Adenosine)-5'-Pentaphosphate	AK2
Bis(Adenosine)-5'-Pentaphosphate	AK8
Bis(Adenosine)-5'-Pentaphosphate	AK1
{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid	FKBP1A
2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	PRSS1
2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	F2
2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	PLAU
Isocitric Acid	ACO2
Isocitric Acid	IDH2
Isocitric Acid	IDH1
3-[Aminoethylphosphoryl]-[1,2-Di-Palmitoyl]-Sn-Glycerol	RHO
(S)-Wiskostatin	WAS
L-Phospholactate	PKM
3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid	PTPN1
[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium	SLC25A4
Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester	PRSS1
Phosphorylcolamine	PRKCB
CRA_17693	PRSS1
(3r)-1-Acetyl-3-Methylpiperidine	PPIA
Camphor	TRPV1
Camphor	TRPV3
Camphor	TRPA1
Camphor	TRPM8
N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester	PRSS1
N-Benzyl-4-Sulfamoyl-Benzamide	CA2
1-naphthaleneacetic acid	SKP1
S-adenosyl-L-homocysteine	PCMT1
S-adenosyl-L-homocysteine	PNMT
S-adenosyl-L-homocysteine	PRMT3
S-adenosyl-L-homocysteine	HNMT
S-adenosyl-L-homocysteine	TRDMT1
S-adenosyl-L-homocysteine	GNMT
S-adenosyl-L-homocysteine	PRMT1
S-adenosyl-L-homocysteine	SETD7
S-adenosyl-L-homocysteine	DPH5
S-adenosyl-L-homocysteine	COMTD1
S-adenosyl-L-homocysteine	GAMT
3,4-Dihydroxy-1-Methylquinolin-2(1h)-One	PIM1
4-phospho-L-threonic acid	RPIA
2-Methoxy-3-Isopropylpyrazine	LCN9
4-[5-[2-(1-Phenyl-Ethylamino)-Pyrimidin-4-Yl]-1-Methyl-4-(3-Trifluoromethylphenyl)-1h-Imidazol-2-Yl]-Piperidine	MAPK14
Acetoacetic Acid	FAH
7-thionicotinamide-adenine-dinucleotide phosphate	NNT
(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid	CSNK2A1
Beta-(2-Naphthyl)-Alanine	YARS
Beta-(2-Naphthyl)-Alanine	PIN1
Beta-(2-Naphthyl)-Alanine	F2
Hemi-Babim	PRSS1
Hemi-Babim	F2
CRA_10991	PRSS1
3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione	GSK3B
M-Cresol	INS
Coa-S-Trimethylene-Acetyl-Tryptamine	AANAT
Fusicoccin	YWHAE
2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	MAPK10
2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	MAPK8IP1
2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	MAPK8
2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One	TTK
4-Flourobenzenesulfonamide	CA2
Dimethylallyl Diphosphate	FDPS
Dimethylallyl Diphosphate	IDI1
Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate	PRKAR1A
Piclamilast	PDE4A
Piclamilast	PDE4B
Piclamilast	PDE4C
Piclamilast	PDE4D
SB-409513	GSK3B
N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium	ARSA
Monoisopropylphosphorylserine	PRSS2
Monoisopropylphosphorylserine	PRSS1
Monoisopropylphosphorylserine	ACHE
N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N'-(4-Chlorophenyl)Urea	MAPK14
1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	HCK
1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	RET
[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester	CTSF
3h-Indole-5,6-Diol	LTF
Adenosine-3'-5'-Diphosphate	HS3ST1
Adenosine-3'-5'-Diphosphate	SULT2B1
Adenosine-3'-5'-Diphosphate	RNASE2
Adenosine-3'-5'-Diphosphate	SULT1A1
Adenosine-3'-5'-Diphosphate	HS3ST3A1
Adenosine-3'-5'-Diphosphate	RNASE1
Adenosine-3'-5'-Diphosphate	SULT2A1
Adenosine-3'-5'-Diphosphate	SULT1E1
Adenosine-3'-5'-Diphosphate	NDST1
Adenosine-3'-5'-Diphosphate	SULT1B1
O3-Sulfonylgalactose	MBL2
Phosphoenolpyruvate	ENO3
Phosphoenolpyruvate	PCK1
Compound 12, N-Acetyl-4-[(Carboxycarbonyl)(2-Carboxyphenyl)Amino]-N-Pentyl-1-Napthylalaniamide	PTPN1
L-N(Omega)-Nitroarginine-2,4-L-Diaminobutyric Amide	NOS3
L-N(Omega)-Nitroarginine-2,4-L-Diaminobutyric Amide	NOS1
Beta-D-Glucopyranose Spirohydantoin	PYGM
N-Butyl Isocyanide	MB
2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide	LGALS3
{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid	LCK
Tryptophanyl-5'amp	WARS
4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid	FAH
L-2-Amino-4-(Guanidinooxy)Butyric Acid	NOS3
(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene	GSTP1
(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene	GSTM1
4r-Fluoro-N6-Ethanimidoyl-L-Lysine	NOS2
[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone	PRSS1
O-acetyl-L-serine	PTGS1
Propylene glycol	F13A1
2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate	ISYNA1
3'-Phosphate-Adenosine-5'-Diphosphate	RNASE1
3-Amino-8,9,10-Trihydroxy-7-Hydroxymethyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione	PYGM
N,N-dimethylformamide	CELA1
N,N-dimethylformamide	REN
Kaempherol	UGT3A1
5-Bromonicotinamide	ART1
[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate	CTSK
Cordycepin Triphosphate	PAPOLA
Uridine diphosphate glucose	GYG1
Uridine diphosphate glucose	GALE
Uridine diphosphate glucose	GLT6D1
Inositol 1,3,4,5-Tetrakisphosphate	AKT1
Inositol 1,3,4,5-Tetrakisphosphate	PLEKHA4
Inositol 1,3,4,5-Tetrakisphosphate	BTK
Inositol 1,3,4,5-Tetrakisphosphate	DAPP1
Inositol 1,3,4,5-Tetrakisphosphate	ITPKA
Inositol 1,3,4,5-Tetrakisphosphate	CYTH2
Inositol 1,3,4,5-Tetrakisphosphate	CYTH3
Inositol 1,3,4,5-Tetrakisphosphate	PDPK1
5'-Guanosine-Diphosphate-Monothiophosphate	ARF6
5'-Guanosine-Diphosphate-Monothiophosphate	TGM3
5'-Guanosine-Diphosphate-Monothiophosphate	RAB11A
RU79256	SRC
1,4-dithio-alpha-D-glucopyranose	AMY2B
[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester	CTSF
Epothilone D	TUBA3C
Epothilone D	TUBA3D
Epothilone D	TUBB
Epothilone D	TUBB1
Epothilone D	TUBB4B
Epothilone D	TUBB4A
Epothilone D	TUBA4A
Epothilone D	TUBB3
Epothilone D	TUBA1C
Epothilone D	TUBA8
Epothilone D	TUBA1B
Epothilone D	TUBA1A
Bis(5-Amidino-2-Benzimidazolyl)Methanone	PRSS1
N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide	MMP3
Benzophenone	ESR1
Benzophenone	ESR2
3,4-Dihydroxycinnamic Acid	MIF
2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One	DPP4
4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide	CDK2
16,17-Androstene-3-Ol	NR1I3
N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	IGF1
N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide	PPARA
Hyperforin	PTGS1
Hyperforin	NR1I2
Hyperforin	ALOX5
N6-Benzyl Adenosine-5'-Diphosphate	SRC
2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride	HPGDS
Sucrosofate	FGF1
Sucrosofate	FGFR2
1-Ethyl-Pyrrolidine-2,5-Dione	NSF
1-Ethyl-Pyrrolidine-2,5-Dione	ERO1B
2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine	PRSS1
2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine	PLAU
RU85493	SRC
S-Hydroxycysteine	C3
S-Hydroxycysteine	GSTP1
S-Hydroxycysteine	ACAT2
S-Hydroxycysteine	GSTA1
S-Hydroxycysteine	PMP2
Putrescine	ODC1
Putrescine	AMD1
Putrescine	ADRB1
Putrescine	ADRB2
Pentanal	PRKACA
Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam	AMY2A
Carboxymycobactin S	LCN2
Duroquinone	NQO1
5-Chloryl-2,4,6-Quinazolinetriamine	DHFR2
Dcka, 5,7-Dichlorokynurenic Acid	GRIN1
7-Hydroxystaurosporine	PDPK1
5-Amidino-Benzimidazole	PRSS1
Balanol Analog 2	PRKACA
6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid	RXRB
Formic Acid	HMOX1
Formic Acid	RNASE1
Formic Acid	CTBP1
Formic Acid	CASK
Formic Acid	GGACT
Formic Acid	PVALB
Formic Acid	ACYP2
Formic Acid	NOS1
Formic Acid	GPHN
Formic Acid	CYTH2
Formic Acid	FGF1
Formic Acid	CA2
(S)-blebbistatin	MYH14
3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione	PDPK1
3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione	DMPK
RU78262	SRC
1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One	MAPK14
2-Amino-N,3,3-Trimethylbutanamide	MMP9
N-(4-Methoxybenzyl)-N'-(5-Nitro-1,3-Thiazol-2-Yl)Urea	GSK3B
Gpi-1046	FKBP1A
Inhibitor of P38 Kinase	MAPK14
Rolipram	PDE4D
Rolipram	PDE4B
1,4-Butanediol	MAN1B1
1,4-Butanediol	PLA2G2A
1,4-Butanediol	PLA2G2E
Taurine	GLRA1
Taurine	GRIN2B
Taurine	GLRA2
Taurine	GLRA3
Taurine	GABRA1
Taurine	GABRA2
Taurine	GABRA3
Taurine	GABRA4
Taurine	GABRA5
Taurine	GABRA6
Taurine	GABRB1
Taurine	GABRB2
Taurine	GABRB3
Taurine	GABRD
Taurine	GABRE
Taurine	GABRG1
Taurine	GABRG2
Taurine	GABRG3
Taurine	GABRP
Taurine	GABRQ
Taurine	GABBR1
5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine	DHFR2
3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	PDE4B
3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	PDE4D
7n-Methyl-8-Hydroguanosine-5'-Diphosphate	DCPS
7n-Methyl-8-Hydroguanosine-5'-Diphosphate	EIF4E
Cytidine 3'-monophosphate	RNASE1
Phosphonotyrosine	HCK
Phosphonotyrosine	SRC
Phosphonotyrosine	KIT
Phenylethane Boronic Acid	CTRB1
AL5424	CA2
Di-Stearoyl-3-Sn-Phosphatidylethanolamine	PSAP
Trifluoroacetonyl Coenzyme A	CS
Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide	PDE3B
Guanosine-5'-Monophosphate	GUK1
Guanosine-5'-Monophosphate	DLG4
Guanosine-5'-Monophosphate	GMPR
Guanosine-5'-Monophosphate	PDE5A
Guanosine-5'-Monophosphate	HINT1
Guanosine-5'-Monophosphate	ATIC
Guanosine-5'-Monophosphate	TGM3
O-Benzylsulfonyl-Serine	PRSS2
6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine	PLAU
Methyl alpha-D-mannoside	MBL2
2(S)-Amino-6-Boronohexanoic Acid	ARG1
6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine	MAPK14
Carbobenzoxy-Pro-Lys-Phe-Y(Po2)-Ala-Pro-Ome	TLL2
Cholesterol sulfate	RORA
Coenzyme A	DBI
Coenzyme A	CRAT
Coenzyme A	HMGCR
Coenzyme A	KAT5
Coenzyme A	ACAT2
Coenzyme A	CS
Coenzyme A	KAT2A
Coenzyme A	KAT2B
3-Methylpyridine	MMP13
3-Methylpyridine	MMP3
3-Bromo-7-Nitroindazole	NOS3
3-Bromo-7-Nitroindazole	NOS1
3-Bromo-7-Nitroindazole	NOS2
2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol	SERPINA1
5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine	DHFR2
5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine	DPP4
alpha-D-glucose 6-phosphate	HK1
alpha-D-glucose 6-phosphate	PYGM
alpha-D-glucose 6-phosphate	GPI
alpha-D-glucose 6-phosphate	AKR1B1
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine	PCK1
Staurosporine	LCK
Staurosporine	PIM1
Staurosporine	ITK
Staurosporine	SYK
Staurosporine	MAPKAPK2
Staurosporine	GSK3B
Staurosporine	CSK
Staurosporine	CDK2
Staurosporine	PIK3CG
Staurosporine	PDPK1
Staurosporine	PRKCQ
Staurosporine	ZAP70
Staurosporine	CHRM1
N-(Phosphonoacetyl)-L-Ornithine	OTC
Compound 9	PTPN1
R048-8071	LSS
Amido Phenyl Pyruvic Acid	TPSAB1
Amido Phenyl Pyruvic Acid	TPSB2
Alrestatin	AKR1B1
Fidarestat	AKR1B1
Fidarestat	AKR1B10
N-{(4s)-4-Amino-5-[(2-Aminoethyl)Amino]Pentyl}-N'-Nitroguanidine	NOS3
N-{(4s)-4-Amino-5-[(2-Aminoethyl)Amino]Pentyl}-N'-Nitroguanidine	NOS1
(1R,2R,3S,4R,6S)-3,4,6-Trihydroxy-5-{[(S)-hydroxy(3-hydroxy-2-oxopropoxy)phosphoryl]oxy}-1,2-cyclohexanediyl bis[dihydrogen (phosphate)]	TUB
N-Cyclohexyl-N'-(4-Iodophenyl)Urea	EPHX2
1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	ACE
Tridolgosir	MAN2A1
1-Hexadecylsulfonyl Fluoride	PPT1
S-Acetyl-Cysteine	KAT5
N-(3-(Aminomethyl)Benzyl)Acetamidine	NOS3
N-(3-(Aminomethyl)Benzyl)Acetamidine	NOS2
N-(3-(Aminomethyl)Benzyl)Acetamidine	NOS1
Amylamine	PRSS1
N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid	ADAM28
2-(1,1'-Biphenyl-4-Yl)Propanoic Acid	PTGS1
1,2,4-Triazole-Carboxamidine	NOS3
2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide	MMP13
Indirubin-3'-Monoxime	CDK5
Indirubin-3'-Monoxime	CDK1
Indirubin-3'-Monoxime	GSK3B
Indirubin-3'-Monoxime	CDK5R1
Indirubin-3'-Monoxime	CDK2
Indirubin-3'-Monoxime	AHR
Gabaculine	OAT
Prostaglandin D2	AKR1C3
Prostaglandin D2	PTGDR2
(S)-AMPA	GRIA2
SU4984	FGFR2
SU4984	FGFR1
Adenosine-5-Diphosphoribose	EEF2
Adenosine-5-Diphosphoribose	GAPDH
Adenosine-5-Diphosphoribose	SIRT5
Adenosine-5-Diphosphoribose	SIRT3
N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine	MME
N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine	LTA4H
CRA_16847	PRSS1
Triglu-5-Formyl-Tetrahydrofolate	SHMT1
Delta-Amino Valeric Acid	GATM
Delta-Amino Valeric Acid	ALAD
N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide	CA2
WAY-151693	MMP13
2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid	PTPN1
Biliverdine IX Alpha	HMOX1
Biliverdine IX Alpha	MB
Biliverdine IX Alpha	BLVRB
6-phospho-D-gluconic acid	PGD
6-phospho-D-gluconic acid	GPI
L-N(omega)-Nitroarginine-(4R)-Amino-L-Proline Amide	NOS3
L-N(omega)-Nitroarginine-(4R)-Amino-L-Proline Amide	NOS1
Triglyme	PFN2
Triglyme	FYN
Triglyme	PPIF
Aminooxyacetic acid	AGXT
1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene	PLA2G2A
Bis-Benzamidine	PRSS1
Phosphoaminophosphonic Acid Guanylate Ester	RAB8B
CRA_17312	PRSS1
3,5-Difluorobenzenesulfonamide	CA2
CP-526423	PYGL
A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor	MMP3
4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine	CDK2
4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine	CCNA2
5-Phospho-D-Arabinohydroxamic Acid	GPI
Isatin	MAOB
FR221647	ADA
Cytidine	UCK2
Adenosine-2'-5'-Diphosphate	RNASE3
Adenosine-2'-5'-Diphosphate	RNASE1
Adenosine-2'-5'-Diphosphate	RNASE2
(S,R)-fidarestat	AKR1B1
2-Chlorodideoxyadenosine	HSP90B1
2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine	DHFR
3,5-Dinitrocatechol	COMT
[3,5-Dibromo-4-(4-Hydroxy-3-Phenethylcarbamoyl-Phenoxy)-Phenyl]-Acetic Acid	THRB
Leucine - Reduced Carbonyl	SPINK6
2-Aminoethanimidic Acid	CTSB
Hadacidin	ADSSL1
Protoporphyrin Ix Containing Co	PTGS1
Protoporphyrin Ix Containing Co	CYCS
Zk-806450	PRSS1
Para-Isopropylaniline	CELA1
Daidzin	ALDH2
Olomoucine	CDK2
Olomoucine	CDK5
Olomoucine	CDK1
Olomoucine	MAPK1
CP-271485	MMP12
4-Carboxycinnamic Acid	HBA1
4-Carboxycinnamic Acid	HBA2
4-Carboxycinnamic Acid	HBB
N-1-Methylheptylformamide	ADH1C
Zenarestat	AKR1B1
N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide	CTSH
S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea	NOS3
Pyridoxamine-5'-Phosphate	KYAT1
Pyridoxamine-5'-Phosphate	BCAT2
N-Isopropyl-N'-Hydroxyguanidine	NOS1
1,2-diacyl-sn-glycero-3-phosphoinositol	PITPNA
3-Amino-4-Oxybenzyl-2-Butanone	CTSB
K-252a	MET
K-252a	MAP2K1
3-Sulfinoalanine	PAPOLA
3-Sulfinoalanine	GSR
3-Sulfinoalanine	PRDX2
Balanol Analog 8	PRKACA
(1s)-1-(9-Deazaadenin-9-Yl)-1,4,5-Trideoxy-1,4-Imino-5-Methylthio-D-Ribitol	MTAP
(R)-Propylene glycol	LYZ
Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	CES1
5'-O-(N-Ethyl-Sulfamoyl)Adenosine	HINT1
N-Sulfo-Flavin Mononucleotide	HAO1
Zinc Trihydroxide	GSTM1
Propidium	ACHE
9,10-Deepithio-9,10-Didehydroacanthifolicin	PPP1CC
1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One	CSNK2A1
Malonic acid	SRC
Malonic acid	SNRPA
1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine	ITGAL
Myristoyl-Coa	NMT2
2'-Deoxyguanosine-5'-Triphosphate	NME1
Adenosine-5'-Ditungstate	HINT1
2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One	LCTL
Equilin	HSD17B1
Equilin	ESR1
2',3'-Dideoxyadenosine-5'-Triphosphate	DNTT
3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine	MAPK14
Uridine-Diphosphate-N-Acetylgalactosamine	EXTL2
Uridine-Diphosphate-N-Acetylgalactosamine	UAP1
Uridine-Diphosphate-N-Acetylgalactosamine	GALE
Uridine-Diphosphate-N-Acetylgalactosamine	ABO
4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide	CDK2
2-Bromoacetyl Group	PTGS1
Malonate Ion	SDF2
6-(1,1-Dimethylallyl)-2-(1-Hydroxy-1-Methylethyl)-2,3-Dihydro-7h-Furo[3,2-G]Chromen-7-One	GAPDHS
7-Nitroindazole	NOS3
7-Nitroindazole	NOS2
Pyridoxine phosphate	ODC1
Hexane-1,6-Diol	HRAS
Hexane-1,6-Diol	NR3C1
Hexane-1,6-Diol	PLA2G1B
